,Total_Stops,Additional_Info,Route1,Route2,Route3,Route4,Route5,Air Asia,Air India,GoAir,IndiGo,Jet Airways,Jet Airways Business,Multiple carriers,Multiple carriers Premium economy,SpiceJet,Trujet,Vistara,Vistara Premium economy,Banglore,Chennai,Delhi,Kolkata,Mumbai,Banglore,Cochin,Delhi,Hyderabad,Kolkata,New Delhi,Price,Journey_Month,Journey_Day,Dep_Hour,Dep_Minute,Arrival_Hour,Arrival_Minute,Duration_mins,Price_per_minute
142,1,8,3,33,6,13,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-0.68690320317198,6,15,2,0,7,25,325,0.02657571473255869
143,1,8,3,20,6,13,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-0.4250510822762297,6,9,7,35,16,10,515,0.0170305816488129
144,1,8,3,20,6,13,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.3330770817789927,5,21,13,5,0,55,710,0.012898137632947714
145,1,5,2,7,3,13,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.5952024201100283,5,21,20,0,23,35,1655,0.0056141748781033075
146,2,5,3,1,4,5,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1.2719422194943588,6,3,20,0,4,25,505,0.019082869637648905
147,1,8,3,33,6,13,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-0.8761535459131288,4,3,12,30,9,25,1255,0.006805194435633255
148,1,8,3,6,6,13,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-0.5168808645698133,6,24,15,10,20,0,290,0.03008235208502926
149,1,8,3,7,6,13,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-0.26091103322670006,6,9,12,50,21,0,490,0.01807045347705598
150,0,8,2,5,29,13,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,-1.4217861615055294,4,3,22,20,0,40,140,0.05901459174262101
151,2,5,3,3,4,5,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.2879508891495654,3,21,18,25,18,50,1465,0.006235253602462104
152,0,8,0,13,29,13,5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,-1.4091825468870394,6,27,11,40,14,30,170,0.04863809052342705
153,1,8,2,7,3,13,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1.2020253912481582,5,12,8,25,20,45,740,0.012974547977493017
154,1,5,2,7,3,13,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.1377826552775552,5,24,20,0,8,15,735,0.012323815932887734
155,2,8,2,28,4,3,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.5684624959844712,5,9,8,20,7,55,1415,0.006556757658721693
156,2,8,3,1,4,5,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1.1372085663901932,6,27,20,0,12,35,995,0.009616165571731594
157,0,8,0,13,29,13,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.19822033858067964,3,3,18,55,21,45,170,0.05346382631993219
158,1,5,2,7,3,13,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.5952024201100283,5,12,16,30,18,15,1545,0.006013889594343673
159,1,8,3,7,6,13,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1.478828079919096,3,6,2,15,4,25,1570,0.006205374605743767
160,1,5,2,14,3,13,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.2972279377502339,5,1,9,35,14,25,1730,0.00528287935435589
161,0,8,0,13,29,13,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-1.0108426545286051,3,24,0,40,3,25,165,0.05134410501748943
162,1,8,2,2,3,13,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,-0.08528140259933702,6,9,12,0,13,15,1515,0.005903735201960662
163,1,8,3,20,6,13,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-0.4250510822762297,5,9,6,50,16,10,560,0.015662052766319004
164,1,8,3,37,6,13,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-0.8206697996437373,6,12,8,45,13,15,270,0.03173643120210398
165,1,5,3,7,6,13,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.9350433474235934,5,27,13,0,4,25,925,0.010232329803205552
166,0,8,1,19,29,13,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,-0.5344880926842821,3,3,13,55,15,25,90,0.09683217611387215
167,0,8,0,13,29,13,5,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,-1.7288857110970088,5,21,5,55,8,35,160,0.05065817197190718
168,1,5,3,7,6,13,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-0.3954731307471359,3,27,19,15,4,25,550,0.01597426425083857
169,0,8,0,13,29,13,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,-1.6660134343574482,5,27,1,30,4,15,165,0.04931755048519182
170,1,5,3,7,6,13,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-0.8533170266511538,4,3,14,0,12,35,1355,0.006311567645986334
171,0,8,3,10,29,13,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.05862499754152889,4,18,18,5,21,10,185,0.048743809604504626
172,1,8,2,14,3,13,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1.188057996270206,6,9,9,35,21,5,690,0.013904401335668405
173,1,8,3,7,6,13,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1.037002616394727,6,27,11,30,21,0,570,0.016696390051369255
174,1,5,2,7,3,13,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.3692960816042787,5,6,21,10,9,20,730,0.012570086192019995
175,1,8,2,7,3,13,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.9570960988129829,6,12,16,30,10,5,1055,0.008982142367365714
176,1,8,3,7,6,13,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-0.89307112581552,4,3,20,25,1,30,305,0.027973392590685993
177,1,8,2,14,3,13,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0.30373776489997745,5,21,17,0,18,50,1550,0.005898518531135723
178,1,5,2,7,3,13,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.3692960816042787,5,6,14,5,10,5,1200,0.0076468024334788295
179,1,8,3,7,6,13,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1.1340548460573296,5,21,8,0,21,0,780,0.012264711756490264
180,1,5,3,7,6,13,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.4871266675083121,6,1,10,0,4,25,1105,0.008358642962575307
181,0,8,1,19,29,13,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,-0.6723586419972314,3,27,19,35,21,5,90,0.09605033822086036
182,1,8,3,7,6,13,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1.0570869307898332,5,15,16,0,1,30,570,0.01671437337145218
183,1,5,2,7,3,13,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.3692960816042787,5,6,20,0,12,0,960,0.009558503041848538
184,0,8,4,8,29,13,5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,-1.4293874299520588,5,12,14,45,17,5,140,0.05898688115384013
185,1,8,3,37,6,13,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-0.9965422488450799,6,24,8,45,13,15,270,0.03140398470112263
186,1,8,3,32,6,13,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-0.6391745989335389,6,27,21,50,3,35,345,0.02510570052339902
187,1,5,2,14,3,13,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.5393087906691475,6,6,9,35,9,45,1450,0.006388229532479554
188,0,8,2,5,29,13,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,-0.999801723370917,6,3,15,30,18,5,155,0.054692982718738015
189,0,8,0,13,29,13,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,-1.6867475026816032,6,12,11,10,13,55,165,0.04925341648924918
190,1,8,0,20,8,13,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.17216208724456897,3,3,12,10,17,5,295,0.030764579815686588
191,1,8,3,40,6,13,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-0.21666752375170104,3,27,5,15,6,50,1535,0.005783128923690488
192,1,8,3,20,6,13,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-0.43419555051979697,6,24,16,10,22,30,380,0.023068638050391745
193,0,8,0,13,29,13,5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.003204336615357015,6,27,18,55,22,0,185,0.04859091657320514
194,1,5,0,7,8,13,5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.6386202669583404,3,12,20,35,15,15,1120,0.008315731001276503
195,0,7,4,8,29,13,5,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,-1.5962301985919949,6,27,9,45,12,0,135,0.06054082453129609
196,1,8,2,7,3,13,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.8690844211647036,6,12,16,30,4,40,730,0.012919508781832347
197,1,5,3,7,6,13,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.4871266675083121,6,24,9,0,4,25,1165,0.007928154913000614
198,0,8,0,13,29,13,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-1.153713297688375,3,18,13,20,16,10,170,0.0494050588497316
199,1,8,3,7,6,13,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.8794256828660025,3,27,7,5,15,30,505,0.01868617685511666
200,1,8,2,7,3,13,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.4542053280004068,3,24,22,25,7,40,555,0.016611708666235944
201,0,8,0,13,29,13,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,-0.2732552108821669,6,3,21,5,23,55,170,0.05204836510806697
202,0,8,3,10,29,13,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-0.9163785121371761,4,24,5,35,8,50,195,0.043692252711375584
203,0,8,3,10,29,13,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-0.2808687315299865,5,18,5,10,8,0,170,0.0520255078396996
204,1,8,3,7,6,13,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.601155431980455,6,3,6,40,19,0,740,0.012560131999976899
205,0,8,0,13,29,13,5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,-0.19924611486357646,4,18,15,15,18,10,175,0.05077711037230177
206,1,8,3,7,6,13,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-0.24892208078493194,3,27,16,0,1,35,575,0.015409810507432828
207,0,8,0,13,29,13,5,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,-0.9698564922700793,6,27,17,0,19,35,155,0.05479158425687637
208,1,5,2,7,3,13,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.5952024201100283,5,21,14,5,23,35,570,0.016300806005721008
209,2,8,3,0,4,5,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1.2476181282214753,5,18,23,5,4,25,1760,0.005468428867490001
210,0,8,0,13,29,13,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,-1.386698351984509,5,12,0,30,3,25,175,0.04731400408984301
211,1,8,3,33,6,13,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-0.705412495462823,6,6,6,5,11,20,315,0.027389398871245106
212,1,8,3,20,6,13,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.36584634015776496,6,6,7,5,16,10,545,0.016833765624166153
213,1,8,3,7,6,13,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-0.08144980401340778,6,3,8,30,19,15,645,0.01386994476831123
214,1,8,3,6,6,13,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-0.3070355172751635,6,1,5,10,10,5,295,0.029935530545601687
215,0,5,1,19,29,13,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,-0.9234251373356831,6,24,8,45,10,15,90,0.09462658745828298
216,1,8,2,14,3,13,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0.34727608640639573,6,9,7,10,18,50,700,0.013092749297779573
217,0,8,0,13,29,13,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,-1.3212340087060717,6,1,1,30,4,15,165,0.050384011825056974
218,0,8,0,13,29,13,5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,-0.19924611486357646,5,12,15,15,18,10,175,0.05077711037230177
219,1,8,3,7,6,13,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.8247558345655261,6,9,9,0,19,0,600,0.015681028825933776
220,0,8,0,13,29,13,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,-0.5935750461263443,4,12,10,0,12,45,165,0.052634784621988104
221,1,8,3,7,6,13,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.08833414046244445,6,12,9,0,19,15,615,0.014687426865373061
222,0,5,1,19,29,13,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,-0.9234251373356831,3,18,7,10,8,35,85,0.10019285730877021
223,1,8,3,7,6,13,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1.1403572187336135,5,9,10,0,19,15,555,0.0172426878038168
224,2,8,3,28,4,5,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.9525849275819283,6,9,5,30,4,25,1375,0.006890078412675393
225,2,8,3,9,4,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1.0375793202024184,6,6,14,25,19,15,1730,0.005501292868989462
226,2,8,3,21,4,5,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1.673144807976242,3,3,5,25,18,50,2245,0.004383791603036989
227,0,8,0,13,29,13,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,-1.386698351984509,4,27,23,30,2,20,170,0.048705592445426625
228,0,7,1,19,29,13,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,-2.7507876953226704,5,21,5,45,7,15,90,0.08426395889674569
229,0,5,1,19,29,13,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,-0.9234251373356831,5,27,10,20,11,50,90,0.09462658745828298
230,1,8,2,7,3,13,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1.183379983813235,3,24,16,50,18,30,1540,0.006228343759874407
231,0,8,2,5,29,13,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,-1.1453503349130467,4,12,20,45,23,20,155,0.054213730549214606
232,1,8,3,7,6,13,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.47352466389690995,5,18,13,0,19,15,375,0.024611622340831852
233,1,5,3,7,6,13,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1.073573662040491,3,9,2,15,19,45,1050,0.009081530671195463
234,1,8,3,32,6,13,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-0.4535389848900492,5,1,21,50,3,35,345,0.02538031910691808
235,0,8,2,5,29,13,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,-1.167879477228498,5,1,10,20,12,55,155,0.05413954818348962
236,1,8,3,7,6,13,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1.478828079919096,3,6,18,15,19,45,1530,0.006367606621580205
237,1,8,3,7,6,13,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1.0570869307898332,5,18,7,5,21,0,835,0.011409811762548195
238,0,8,0,13,29,13,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.19822033858067964,3,15,18,25,21,20,175,0.051936288425076985
239,1,8,3,7,6,13,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.877393079624041,6,24,8,45,19,0,615,0.015342247034070024
240,1,8,0,7,8,13,5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1.0323828649530815,3,18,11,40,20,20,520,0.018297277947551812
241,1,5,2,7,3,13,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.5952024201100283,6,6,6,30,12,0,330,0.028155937646245376
242,1,8,3,7,6,13,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1.037002616394727,6,9,9,0,21,0,720,0.013217975457333993
243,0,7,4,8,29,13,5,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,-1.5962301985919949,6,12,9,45,12,0,135,0.06054082453129609
244,0,8,4,8,29,13,5,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,-0.9843672852358029,3,18,7,5,9,20,135,0.06285399735113503
245,0,8,0,13,29,13,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,-1.386698351984509,4,24,23,30,2,20,170,0.048705592445426625
246,1,5,3,7,6,13,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.5463601615294493,6,9,19,15,4,25,550,0.01684823936659259
247,1,8,3,7,6,13,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-0.2681959165627969,5,15,10,35,21,0,625,0.014161286713210267
248,0,8,4,8,29,13,5,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0.790715952430129,6,27,17,45,20,5,140,0.06708031612630369
249,1,8,3,37,6,13,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-0.8206697996437373,6,6,8,45,13,15,270,0.03173643120210398
250,0,8,3,10,29,13,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,-0.0004650904621493701,3,3,6,0,9,10,190,0.04730235152324832
251,2,8,3,0,4,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.5600193771647191,6,1,19,45,19,15,1410,0.006576952444633917
252,1,5,2,7,3,13,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.5952024201100283,5,24,16,30,19,50,1640,0.005665524038573765
253,1,8,3,20,6,13,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-0.3772853076110748,3,27,9,45,22,20,755,0.011649176042931308
254,1,8,3,7,6,13,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-0.38144465965291685,3,21,19,0,19,15,1455,0.006043302468245726
255,0,8,1,19,29,13,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,-1.8122749415089978,3,21,13,10,14,30,80,0.10078434876357942
256,0,8,0,13,29,13,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,-0.834113085124212,5,9,10,0,12,45,165,0.05189075960114018
257,0,5,0,13,29,13,5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,-0.6412109938916439,6,21,7,10,10,10,180,0.048113485330567474
258,1,8,3,7,6,13,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1.1931243671220555,6,6,8,0,19,0,660,0.01454033736464784
259,2,8,3,28,4,5,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.9525849275819283,6,3,5,30,19,0,810,0.011696120762257612
260,0,8,0,13,29,13,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,-1.7006931214996543,6,3,22,10,1,0,170,0.047762919135042645
261,0,8,0,13,29,13,5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-0.34169986540954783,3,3,20,55,23,50,175,0.05036165578553735
262,0,8,2,5,29,13,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,-1.1444720959147094,3,18,9,35,12,20,165,0.050930766452298604
263,1,8,3,20,6,13,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-0.5092470191762725,3,9,4,55,16,10,675,0.012930041797752668
264,2,8,2,25,9,3,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.8425122511564446,5,21,5,50,20,25,875,0.010763062504851914
265,1,8,3,7,6,13,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-0.07686175442060118,3,21,11,40,1,35,835,0.010716713763288074
266,1,8,3,7,6,13,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-0.6702896331751061,6,24,11,25,1,30,845,0.010231463202585368
267,1,8,2,7,3,13,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.08692958759048051,6,12,16,50,7,55,905,0.009980166493144309
268,0,8,4,8,29,13,5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1.7578927801844948,3,1,11,40,13,55,135,0.07322122391413358
269,1,5,0,7,8,13,5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1.0247073599498537,3,6,14,5,5,5,900,0.010567407957734492
270,1,8,2,7,3,13,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1.2020253912481582,5,1,21,10,10,5,775,0.012388600649477203
271,1,8,3,20,6,13,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-0.4035776971331332,6,12,7,10,16,10,540,0.016262424047844774
272,1,8,3,7,6,13,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.42249802435127953,6,1,7,0,19,15,735,0.012521518036788052
273,2,8,3,26,4,5,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1.617757582702885,6,6,17,50,1,30,460,0.021333356527572095
274,1,8,3,33,6,13,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-1.1335271944103031,4,9,6,5,9,25,1640,0.00512753807756252
275,0,8,1,19,29,13,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,-2.0896704354558437,3,15,21,20,22,45,85,0.0931902673127884
276,0,8,1,19,29,13,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,-2.2212989308116713,3,27,6,20,7,40,80,0.09817491359030305
277,1,8,2,23,3,13,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.05339117633878924,6,12,15,55,21,25,330,0.027317980532222945
278,1,8,3,6,6,13,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.2280810419661358,3,9,20,30,8,15,705,0.012913603648416273
279,0,8,3,10,29,13,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-0.9214651980180245,6,24,5,35,8,50,195,0.04367893934060976
280,1,5,2,7,3,13,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.12473323894829343,6,12,18,55,19,50,1495,0.006054411130759683
281,1,8,3,33,6,13,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1.1015377673103297,3,3,6,5,9,25,1640,0.005823097152419621
282,0,5,0,13,29,13,5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,-1.3439471758893091,5,24,11,10,14,5,175,0.047438684360669524
283,1,5,2,7,3,13,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.5952024201100283,6,6,18,55,12,0,1025,0.009064838461718024
284,0,8,2,5,29,13,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,-0.999801723370917,5,6,21,25,0,5,160,0.05298382700877745
285,1,5,3,7,6,13,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-0.17795300446868004,5,27,17,30,1,30,480,0.01853512863433415
286,0,8,0,13,29,13,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,-0.9920693065897003,5,12,16,55,19,55,180,0.04711865965781678
