,Price,Journey_Month,Journey_Day,Dep_Hour,Dep_Minute,Arrival_Hour,Arrival_Minute,Duration_mins,Price_per_minute,Airline_encoded,Source_encoded,Destination_encoded,Total_Stops_encoded,Additional_Info_encoded,Route_1_encoded,Route_2_encoded,Route_3_encoded,Route_4_encoded,Route_5_encoded,Route_6_encoded
279,5000,6,24,5,35,8,50,195,25.641025641025642,3,2,1,4,8,3,8,21,10,4,1
280,8529,6,12,18,55,19,50,1495,5.705016722408026,4,3,0,0,5,2,6,3,10,4,1
281,14042,3,3,6,5,9,25,1640,8.56219512195122,1,2,1,0,8,3,28,6,10,4,1
282,4030,5,24,11,10,14,5,175,23.02857142857143,4,0,2,4,5,0,10,21,10,4,1
283,10844,6,6,18,55,12,0,1025,10.579512195121952,4,3,0,0,5,2,6,3,10,4,1
284,4804,5,6,21,25,0,5,160,30.025,3,3,0,4,8,2,5,21,10,4,1
285,7308,5,27,17,30,1,30,480,15.225,6,2,1,0,5,3,6,6,10,4,1
286,4823,5,12,16,55,19,55,180,26.794444444444444,3,0,2,4,8,0,10,21,10,4,1
287,10262,6,24,9,0,12,35,1655,6.200604229607251,4,2,1,0,5,3,6,6,10,4,1
288,12898,5,27,20,55,4,25,450,28.662222222222223,4,2,1,0,5,3,6,6,10,4,1
289,12778,3,12,17,25,16,20,1375,9.293090909090909,1,0,5,1,8,0,6,18,6,4,1
290,14871,3,3,4,45,13,20,515,28.875728155339807,3,2,1,0,8,3,6,6,10,4,1
291,8708,3,21,13,20,19,15,1795,4.85125348189415,1,2,1,1,8,3,36,4,5,4,1
292,10844,6,6,20,0,18,15,1335,8.122846441947566,4,3,0,0,5,2,6,3,10,4,1
293,4129,3,6,5,45,7,5,80,51.6125,8,4,3,4,8,1,15,21,10,4,1
294,4804,5,18,21,25,0,5,160,30.025,3,3,0,4,8,2,5,21,10,4,1
295,7229,5,6,8,20,11,20,180,40.16111111111111,4,0,2,4,8,0,10,21,10,4,1
296,7832,3,21,7,0,19,10,730,10.728767123287671,4,0,5,0,5,0,6,7,10,4,1
297,3859,3,18,9,30,12,5,155,24.89677419354839,8,1,4,4,8,4,7,21,10,4,1
298,9001,6,6,7,30,19,15,705,12.767375886524823,6,2,1,0,8,3,6,6,10,4,1
299,4878,5,9,17,0,19,35,155,31.470967741935485,10,0,2,4,8,0,10,21,10,4,1
300,2754,5,3,2,35,4,5,90,30.6,3,4,3,4,8,1,15,21,10,4,1
301,4668,6,27,7,0,9,40,160,29.175,10,0,2,4,8,0,10,21,10,4,1
302,5216,5,12,10,20,12,55,155,33.651612903225804,0,3,0,4,8,2,5,21,10,4,1
303,10368,6,6,5,30,4,25,1375,7.540363636363637,4,2,1,1,5,3,23,4,5,4,1
304,8146,3,9,6,40,21,20,880,9.256818181818181,3,2,1,1,8,3,15,19,5,4,1
305,12242,3,27,13,0,4,25,925,13.234594594594595,4,2,1,0,8,3,6,6,10,4,1
306,9134,3,15,8,0,15,15,435,20.997701149425286,4,0,5,0,5,0,6,7,10,4,1
307,10939,6,6,13,15,9,25,1210,9.040495867768595,1,2,1,1,8,3,15,19,5,4,1
308,11753,6,6,10,55,7,40,1245,9.440160642570282,1,2,1,1,8,3,12,4,5,4,1
309,4174,4,24,17,10,19,40,150,27.826666666666668,8,3,0,4,8,2,5,21,10,4,1
310,10844,5,21,20,0,19,50,1430,7.583216783216783,4,3,0,0,5,2,6,3,10,4,1
311,14714,6,3,16,0,19,0,1620,9.082716049382716,4,2,1,0,8,3,6,6,10,4,1
312,9899,6,12,6,30,12,0,330,29.996969696969696,4,3,0,0,5,2,6,3,10,4,1
313,14871,3,3,9,10,21,0,710,20.94507042253521,3,2,1,0,8,3,6,6,10,4,1
314,7295,3,6,13,20,15,35,135,54.03703703703704,3,1,4,4,8,4,7,21,10,4,1
315,13465,6,6,18,45,19,15,1470,9.15986394557823,1,2,1,1,8,3,23,4,5,4,1
316,3543,5,21,17,45,20,5,140,25.307142857142857,8,1,4,4,7,4,7,21,10,4,1
317,7198,6,27,19,0,1,30,390,18.456410256410255,6,2,1,0,8,3,6,6,10,4,1
318,10262,6,1,8,0,4,25,1225,8.377142857142857,4,2,1,0,5,3,6,6,10,4,1
319,4148,3,15,15,20,17,55,155,26.761290322580646,3,3,0,4,8,2,5,21,10,4,1
320,8016,6,27,15,15,18,10,175,45.80571428571429,4,0,2,4,8,0,10,21,10,4,1
321,10262,6,9,22,50,4,25,335,30.632835820895522,4,2,1,0,5,3,6,6,10,4,1
322,3841,6,15,14,55,17,25,150,25.606666666666666,8,3,0,4,7,2,5,21,10,4,1
323,11507,3,12,9,45,0,30,885,13.00225988700565,4,0,5,0,8,0,28,7,10,4,1
324,14781,5,1,8,25,20,45,740,19.974324324324325,4,3,0,0,8,2,6,3,10,4,1
325,16079,5,27,17,30,19,0,1530,10.509150326797386,4,2,1,0,8,3,6,6,10,4,1
326,12898,5,27,22,50,4,25,335,38.50149253731343,4,2,1,0,5,3,6,6,10,4,1
327,15353,3,6,7,30,19,15,705,21.777304964539006,6,2,1,0,8,3,6,6,10,4,1
328,7303,3,24,18,25,21,20,175,41.73142857142857,3,0,5,4,8,0,10,21,10,4,1
329,6197,3,24,15,5,20,45,340,18.226470588235294,8,3,0,0,8,2,28,3,10,4,1
330,8996,6,9,9,10,13,15,245,36.71836734693878,1,3,0,0,8,2,2,3,10,4,1
331,6528,3,21,14,20,22,20,480,13.6,3,2,1,0,8,3,15,6,10,4,1
332,4239,4,9,20,55,23,40,165,25.69090909090909,2,0,2,4,8,0,10,21,10,4,1
333,4148,3,12,20,25,23,5,160,25.925,3,3,0,4,8,2,5,21,10,4,1
334,3971,5,24,21,10,0,5,175,22.69142857142857,8,0,2,4,8,0,10,21,10,4,1
335,5192,5,6,7,35,23,30,955,5.436649214659686,0,3,0,0,8,2,10,3,10,4,1
336,9483,4,9,13,25,12,35,1390,6.822302158273382,4,2,1,1,8,3,0,4,5,4,1
337,18804,6,3,11,40,19,0,440,42.736363636363635,4,2,1,1,8,3,24,4,5,4,1
338,5201,6,18,5,10,8,0,170,30.594117647058823,1,2,1,4,8,3,8,21,10,4,1
339,16079,5,27,11,30,19,0,450,35.73111111111111,4,2,1,0,8,3,6,6,10,4,1
340,7229,6,15,19,50,22,50,180,40.16111111111111,4,0,2,4,5,0,10,21,10,4,1
341,6795,5,27,17,45,1,30,465,14.612903225806452,6,2,1,0,8,3,6,6,10,4,1
342,10953,5,9,9,35,10,55,1520,7.205921052631579,4,3,0,0,8,2,10,3,10,4,1
343,15965,6,24,15,5,1,30,625,25.544,6,2,1,1,8,3,16,4,5,4,1
344,9968,4,9,12,55,19,15,1820,5.476923076923077,1,2,1,1,8,3,24,4,5,4,1
345,4804,6,6,22,15,0,50,155,30.993548387096773,3,3,0,4,8,2,5,21,10,4,1
346,16079,5,27,10,0,19,0,540,29.775925925925925,4,2,1,0,8,3,6,6,10,4,1
347,11507,6,12,21,25,12,35,910,12.645054945054945,4,2,1,1,5,3,16,4,5,4,1
348,11542,6,9,9,25,13,45,1700,6.789411764705882,1,3,0,1,8,2,6,6,3,4,1
349,7229,4,24,17,45,20,45,180,40.16111111111111,4,0,2,4,8,0,10,21,10,4,1
350,4544,4,27,6,0,8,45,165,27.53939393939394,4,0,2,4,5,0,10,21,10,4,1
351,6496,5,15,5,10,10,5,295,22.02033898305085,3,2,1,0,8,3,5,6,10,4,1
352,4804,6,15,21,25,0,5,160,30.025,3,3,0,4,8,2,5,21,10,4,1
353,13439,3,1,11,5,9,15,1330,10.104511278195488,1,0,5,0,8,0,7,7,10,4,1
354,6540,3,27,18,15,4,25,610,10.721311475409836,4,2,1,0,5,3,6,6,10,4,1
355,4591,6,1,23,30,2,20,170,27.00588235294118,3,0,2,4,8,0,10,21,10,4,1
356,4437,3,18,16,15,20,35,260,17.065384615384616,3,0,5,0,8,0,15,7,10,4,1
357,6151,3,21,20,10,7,10,660,9.31969696969697,0,2,1,0,8,3,5,6,10,4,1
358,7754,6,21,17,45,20,45,180,43.077777777777776,4,0,2,4,5,0,10,21,10,4,1
359,10262,6,24,14,0,12,35,1355,7.573431734317343,4,2,1,0,5,3,6,6,10,4,1
360,8016,6,9,18,55,22,0,185,43.32972972972973,4,0,2,4,8,0,10,21,10,4,1
361,4781,3,24,6,55,9,35,160,29.88125,8,3,0,4,7,2,5,21,10,4,1
362,4668,6,27,11,30,14,20,170,27.458823529411763,10,0,2,4,8,0,10,21,10,4,1
363,14594,3,6,11,50,8,55,1265,11.536758893280632,1,0,5,0,8,0,28,7,10,4,1
364,14231,3,24,16,55,4,45,710,20.043661971830986,4,3,0,0,8,2,6,3,10,4,1
365,8425,5,15,5,15,6,50,1535,5.488599348534202,1,2,1,0,8,3,35,6,10,4,1
366,9646,6,12,7,5,22,30,925,10.428108108108107,6,2,1,0,8,3,15,6,10,4,1
367,7295,3,3,14,40,17,5,145,50.310344827586206,3,1,4,4,8,4,7,21,10,4,1
368,5162,4,9,6,50,10,30,220,23.463636363636365,0,3,0,0,8,2,2,3,10,4,1
369,6860,3,9,18,25,21,20,175,39.2,3,0,5,4,8,0,10,21,10,4,1
370,6216,4,15,6,0,9,10,190,32.71578947368421,10,2,1,4,8,3,8,21,10,4,1
371,5192,5,24,7,35,19,25,710,7.312676056338028,0,3,0,0,8,2,10,3,10,4,1
372,4823,4,9,20,0,22,50,170,28.370588235294118,3,0,2,4,8,0,10,21,10,4,1
373,3919,4,3,9,30,12,20,170,23.05294117647059,8,0,2,4,7,0,10,21,10,4,1
374,2754,6,3,19,5,20,35,90,30.6,3,4,3,4,8,1,15,21,10,4,1
375,9315,5,9,7,30,19,0,690,13.5,6,2,1,0,8,3,6,6,10,4,1
376,11667,3,27,10,0,18,50,530,22.013207547169813,6,2,1,0,8,3,6,6,10,4,1
377,6224,6,12,8,25,4,40,1215,5.122633744855967,4,3,0,0,5,2,6,3,10,4,1
378,13349,3,24,9,25,5,35,1210,11.032231404958678,1,3,0,1,8,2,6,9,3,4,1
379,11087,3,18,16,55,9,0,965,11.489119170984456,4,0,5,0,5,0,6,7,10,4,1
380,15603,3,6,13,0,1,35,755,20.666225165562913,6,2,1,0,8,3,6,6,10,4,1
381,15129,5,9,19,30,12,35,1025,14.76,4,2,1,1,8,3,23,4,5,4,1
382,4823,4,9,16,55,19,55,180,26.794444444444444,3,0,2,4,8,0,10,21,10,4,1
383,8452,5,1,7,10,22,40,930,9.088172043010752,10,3,0,0,8,2,10,3,10,4,1
384,12524,6,6,7,30,19,0,690,18.150724637681158,6,2,1,0,8,3,6,6,10,4,1
385,3384,3,27,17,45,20,5,140,24.17142857142857,8,1,4,4,8,4,7,21,10,4,1
386,10262,6,1,19,15,19,0,1425,7.2014035087719295,4,2,1,0,5,3,6,6,10,4,1
387,1965,6,18,13,15,14,45,90,21.833333333333332,8,4,3,4,7,1,15,21,10,4,1
388,4804,5,18,22,15,0,50,155,30.993548387096773,3,3,0,4,8,2,5,21,10,4,1
389,16079,5,27,18,15,19,0,1485,10.827609427609428,4,2,1,0,8,3,6,6,10,4,1
390,13292,6,1,21,25,19,0,1295,10.264092664092663,4,2,1,1,8,3,16,4,5,4,1
391,6751,5,9,7,55,13,25,330,20.457575757575757,0,2,1,0,8,3,5,6,10,4,1
392,8669,5,15,7,0,19,15,735,11.794557823129251,1,2,1,0,8,3,6,6,10,4,1
393,14871,3,3,17,30,1,35,485,30.661855670103094,3,2,1,0,8,3,6,6,10,4,1
394,12898,5,21,14,0,19,0,300,42.99333333333333,4,2,1,0,5,3,6,6,10,4,1
395,3919,6,6,9,30,12,20,170,23.05294117647059,8,0,2,4,7,0,10,21,10,4,1
396,36983,3,1,12,50,19,15,385,96.05974025974027,6,2,1,0,8,3,6,6,10,4,1
397,3597,6,3,19,35,21,55,140,25.692857142857143,3,1,4,4,8,4,7,21,10,4,1
398,10741,3,9,17,0,19,45,165,65.0969696969697,1,0,5,4,8,0,10,21,10,4,1
399,11432,6,6,16,50,5,35,765,14.943790849673203,1,3,0,1,8,2,6,9,3,4,1
400,11087,3,12,18,55,10,45,950,11.670526315789473,4,0,5,0,5,0,6,7,10,4,1
401,13292,6,3,9,35,12,35,1620,8.204938271604938,4,2,1,1,8,3,16,4,5,4,1
402,10493,6,15,5,15,7,40,1585,6.62018927444795,1,2,1,2,8,3,33,20,4,1,1
403,7631,3,9,7,45,10,40,175,43.605714285714285,2,0,5,4,8,0,10,21,10,4,1
404,13381,6,6,6,50,7,40,1490,8.980536912751678,1,2,1,1,8,3,7,4,5,4,1
405,13731,6,6,20,0,4,40,520,26.40576923076923,4,3,0,0,8,2,6,3,10,4,1
406,11911,5,21,5,55,7,40,1545,7.709385113268608,1,2,1,1,8,3,4,4,5,4,1
407,4591,4,18,23,30,2,20,170,27.00588235294118,3,0,2,4,8,0,10,21,10,4,1
408,14848,6,3,13,0,19,15,375,39.59466666666667,6,2,1,0,8,3,6,6,10,4,1
409,8266,6,12,8,45,19,15,630,13.12063492063492,6,2,1,0,8,3,6,6,10,4,1
410,12392,5,18,17,15,19,15,1560,7.943589743589744,1,2,1,1,8,3,15,4,5,4,1
411,13044,6,12,18,55,12,0,1025,12.725853658536586,4,3,0,0,8,2,6,3,10,4,1
412,12898,5,21,7,5,4,25,1280,10.0765625,4,2,1,0,5,3,6,6,10,4,1
413,12242,3,21,22,50,4,25,335,36.54328358208955,4,2,1,0,8,3,6,6,10,4,1
414,3943,5,18,10,10,13,0,170,23.194117647058825,3,0,2,4,8,0,10,21,10,4,1
415,11105,3,24,20,20,22,10,1550,7.164516129032258,10,3,0,0,8,2,10,3,10,4,1
416,14388,5,12,21,10,9,20,730,19.70958904109589,4,3,0,0,8,2,6,3,10,4,1
417,13014,5,18,19,30,12,35,1025,12.69658536585366,4,2,1,1,8,3,23,4,5,4,1
418,15411,3,6,10,20,18,50,510,30.21764705882353,6,2,1,0,8,3,6,6,10,4,1
419,16289,3,9,19,45,18,50,1385,11.76101083032491,4,2,1,0,8,3,6,6,10,4,1
420,6442,5,15,6,50,16,10,560,11.503571428571428,3,2,1,0,8,3,15,6,10,4,1
421,10844,5,18,8,25,16,20,475,22.829473684210527,4,3,0,0,5,2,6,3,10,4,1
422,5678,5,18,10,20,11,50,90,63.08888888888889,4,4,3,4,8,1,15,21,10,4,1
423,6906,4,12,23,30,2,20,170,40.62352941176471,3,0,2,4,8,0,10,21,10,4,1
424,3543,5,21,9,45,12,0,135,26.244444444444444,8,1,4,4,7,4,7,21,10,4,1
425,14714,6,6,9,0,19,0,600,24.523333333333333,4,2,1,0,8,3,6,6,10,4,1
426,11793,3,3,16,0,18,35,155,76.08387096774193,11,0,5,4,8,0,10,21,10,4,1
427,14323,5,15,11,30,19,15,465,30.802150537634407,6,2,1,0,8,3,6,6,10,4,1
428,3971,4,9,21,10,0,5,175,22.69142857142857,8,0,2,4,8,0,10,21,10,4,1
429,8452,5,6,20,20,22,40,1580,5.349367088607595,10,3,0,0,8,2,10,3,10,4,1
430,5403,4,12,7,0,9,40,160,33.76875,10,0,2,4,8,0,10,21,10,4,1
431,13727,5,9,10,0,21,0,660,20.798484848484847,6,2,1,0,8,3,6,6,10,4,1
432,12639,4,1,10,0,5,25,1165,10.84892703862661,1,3,0,1,8,2,10,0,3,4,1
433,5198,4,18,15,15,18,10,175,29.702857142857145,4,0,2,4,5,0,10,21,10,4,1
434,4878,6,1,19,30,22,15,165,29.563636363636363,10,0,2,4,8,0,10,21,10,4,1
435,12373,5,18,19,45,19,0,1395,8.869534050179212,4,2,1,0,5,3,6,6,10,4,1
436,8552,3,3,7,10,16,10,540,15.837037037037037,6,2,1,0,5,3,15,6,10,4,1
437,6741,4,21,14,40,17,50,190,35.47894736842105,10,2,1,4,8,3,8,21,10,4,1
438,6481,4,9,12,50,19,15,385,16.833766233766234,6,2,1,0,8,3,6,6,10,4,1
439,7354,6,6,10,35,19,15,520,14.142307692307693,6,2,1,0,8,3,6,6,10,4,1
440,5228,4,21,21,5,23,55,170,30.75294117647059,1,0,2,4,8,0,10,21,10,4,1
441,10844,5,12,8,25,20,45,740,14.654054054054054,4,3,0,0,5,2,6,3,10,4,1
442,6347,5,18,6,50,12,10,320,19.834375,3,2,1,0,8,3,15,6,10,4,1
443,5013,3,15,8,15,12,15,240,20.8875,1,0,5,0,8,0,15,7,10,4,1
444,9663,6,9,18,55,4,40,585,16.51794871794872,4,3,0,0,5,2,6,3,10,4,1
445,4823,4,6,18,25,21,20,175,27.56,3,0,2,4,8,0,10,21,10,4,1
446,13381,6,24,16,55,19,15,1580,8.468987341772152,1,2,1,1,8,3,7,4,5,4,1
447,3543,6,1,9,45,12,0,135,26.244444444444444,8,1,4,4,7,4,7,21,10,4,1
448,9663,5,15,18,55,4,40,585,16.51794871794872,4,3,0,0,5,2,6,3,10,4,1
449,7064,4,1,18,55,19,50,1495,4.725083612040134,4,3,0,0,5,2,6,3,10,4,1
450,10262,6,9,7,5,19,0,715,14.352447552447552,4,2,1,0,5,3,6,6,10,4,1
451,13013,6,1,10,55,19,15,500,26.026,1,2,1,1,8,3,12,4,5,4,1
452,15339,6,27,19,10,12,35,1045,14.678468899521532,4,2,1,1,8,3,0,4,5,4,1
453,4937,4,18,11,40,14,30,170,29.041176470588237,2,0,2,4,8,0,10,21,10,4,1
454,6818,6,6,5,5,12,10,425,16.04235294117647,3,2,1,0,8,3,15,6,10,4,1
455,10441,5,18,22,0,19,15,1275,8.189019607843138,1,2,1,1,8,3,12,4,5,4,1
456,5177,4,3,14,0,19,0,300,17.256666666666668,4,2,1,0,5,3,6,6,10,4,1
457,3858,6,27,11,35,14,0,145,26.606896551724137,3,1,4,4,8,4,7,21,10,4,1
458,6534,5,18,21,0,2,15,315,20.742857142857144,3,3,0,0,8,2,32,3,10,4,1
459,6795,6,15,10,20,1,30,910,7.467032967032967,6,2,1,0,8,3,6,6,10,4,1
460,9736,6,3,7,30,19,15,705,13.809929078014184,6,2,1,0,8,3,6,6,10,4,1
461,7229,5,1,19,50,22,50,180,40.16111111111111,4,0,2,4,8,0,10,21,10,4,1
462,4957,4,24,17,55,22,50,295,16.803389830508475,8,2,1,0,8,3,5,6,10,4,1
463,7648,3,9,6,0,8,45,165,46.35151515151515,3,0,5,4,8,0,10,21,10,4,1
464,3873,6,15,14,55,17,25,150,25.82,8,3,0,4,8,2,5,21,10,4,1
465,14388,5,12,18,55,4,40,585,24.594871794871796,4,3,0,0,8,2,6,3,10,4,1
466,5618,3,6,17,15,19,55,160,35.1125,3,3,0,4,8,2,5,21,10,4,1
467,7408,6,9,19,0,1,30,390,18.994871794871795,6,2,1,0,8,3,6,6,10,4,1
468,13774,3,3,16,45,22,15,330,41.73939393939394,0,2,1,0,8,3,5,6,10,4,1
469,4668,5,3,7,0,9,40,160,29.175,10,0,2,4,8,0,10,21,10,4,1
470,13082,3,21,18,20,4,25,2045,6.397066014669926,4,2,1,1,8,3,36,4,5,4,1
471,8669,6,3,3,50,19,15,925,9.371891891891892,1,2,1,0,8,3,6,6,10,4,1
472,6316,6,24,16,0,1,30,570,11.080701754385965,3,2,1,0,8,3,6,6,10,4,1
473,12583,3,6,22,20,4,25,365,34.47397260273973,4,2,1,0,5,3,6,6,10,4,1
474,7923,3,9,16,10,18,50,160,49.51875,10,0,5,4,8,0,10,21,10,4,1
475,7378,3,3,7,0,12,50,350,21.08,2,2,1,0,8,3,6,6,10,4,1
476,4878,6,3,19,30,22,15,165,29.563636363636363,10,0,2,4,8,0,10,21,10,4,1
477,10844,5,18,16,30,19,50,1640,6.61219512195122,4,3,0,0,5,2,6,3,10,4,1
478,7229,4,3,8,20,11,20,180,40.16111111111111,4,0,2,4,8,0,10,21,10,4,1
479,6297,5,21,6,5,11,20,315,19.99047619047619,8,2,1,0,8,3,28,6,10,4,1
480,8529,6,12,20,0,12,0,960,8.884375,4,3,0,0,5,2,6,3,10,4,1
481,13727,5,18,14,0,21,0,420,32.68333333333333,6,2,1,0,8,3,6,6,10,4,1
482,6643,5,24,8,35,17,15,520,12.775,8,3,0,0,8,2,32,3,10,4,1
483,10197,5,9,10,0,19,0,540,18.883333333333333,6,2,1,0,8,3,6,6,10,4,1
484,4911,4,21,22,20,0,40,140,35.07857142857143,8,3,0,4,8,2,5,21,10,4,1
485,6482,3,6,5,15,7,35,140,46.3,3,1,4,4,8,4,7,21,10,4,1
486,26890,3,1,8,55,15,15,380,70.76315789473684,4,0,5,0,8,0,6,7,10,4,1
487,3717,5,18,19,20,23,45,265,14.026415094339622,3,3,0,0,8,2,15,3,10,4,1
488,3597,6,1,13,15,15,35,140,25.692857142857143,3,1,4,4,8,4,7,21,10,4,1
489,10846,3,18,11,5,22,10,665,16.309774436090226,1,0,5,1,8,0,7,8,6,4,1
490,14069,3,1,5,50,22,45,1015,13.861083743842364,1,0,5,0,8,0,7,7,10,4,1
491,5177,4,1,22,50,12,35,825,6.275151515151515,4,2,1,0,5,3,6,6,10,4,1
492,14641,3,6,5,55,7,40,1545,9.476375404530744,1,2,1,1,8,3,29,4,5,4,1
493,6442,6,6,8,35,22,30,835,7.7149700598802395,3,2,1,0,8,3,15,6,10,4,1
494,5704,3,21,17,45,23,0,315,18.107936507936508,1,2,1,0,8,3,5,6,10,4,1
495,9663,5,6,14,5,9,20,1155,8.366233766233766,4,3,0,0,5,2,6,3,10,4,1
496,14714,6,6,20,55,4,25,450,32.69777777777778,4,2,1,0,8,3,6,6,10,4,1
497,5406,4,1,10,0,19,0,540,10.011111111111111,4,2,1,0,5,3,6,6,10,4,1
498,8610,5,15,20,20,20,20,1440,5.979166666666667,10,3,0,0,8,2,10,3,10,4,1
499,14237,6,12,18,25,12,35,1090,13.061467889908258,4,2,1,1,8,3,3,4,5,4,1
500,4823,6,9,7,10,10,5,175,27.56,3,0,2,4,8,0,10,21,10,4,1
501,2227,3,27,20,5,21,35,90,24.744444444444444,3,4,3,4,8,1,15,21,10,4,1
502,12373,5,18,7,5,4,25,1280,9.66640625,4,2,1,0,5,3,6,6,10,4,1
503,8372,6,6,13,0,19,15,375,22.325333333333333,1,2,1,0,8,3,6,6,10,4,1
504,17024,3,3,13,55,4,25,870,19.567816091954022,4,2,1,0,8,3,6,6,10,4,1
505,3100,5,27,21,5,22,25,80,38.75,1,4,3,4,8,1,15,21,10,4,1
506,14053,3,9,6,50,19,45,775,18.13290322580645,4,2,1,0,5,3,6,6,10,4,1
507,3540,5,9,5,15,7,40,145,24.413793103448278,3,1,4,4,8,4,7,21,10,4,1
508,9345,5,21,20,20,18,50,1350,6.9222222222222225,10,3,0,0,8,2,10,3,10,4,1
509,10368,6,1,5,30,4,25,1375,7.540363636363637,4,2,1,1,5,3,23,4,5,4,1
510,26890,3,1,7,0,12,25,325,82.73846153846154,4,0,5,0,8,0,6,7,10,4,1
511,5755,3,9,8,50,10,15,85,67.70588235294117,8,4,3,4,8,1,15,21,10,4,1
512,7832,3,21,8,55,16,10,435,18.004597701149425,4,0,5,0,5,0,6,7,10,4,1
513,14388,5,6,8,25,20,45,740,19.443243243243245,4,3,0,0,8,2,6,3,10,4,1
514,8839,6,27,13,15,9,25,1210,7.30495867768595,1,2,1,1,8,3,15,19,5,4,1
515,22096,3,3,22,0,19,15,1275,17.330196078431374,1,2,1,1,8,3,12,4,5,4,1
516,3687,5,27,7,5,9,20,135,27.31111111111111,10,1,4,4,8,4,7,21,10,4,1
517,9627,5,15,8,30,19,0,630,15.280952380952382,6,2,1,0,8,3,6,6,10,4,1
518,13542,3,21,11,30,1,35,845,16.026035502958578,6,2,1,0,8,3,6,6,10,4,1
519,4423,4,27,4,0,6,50,170,26.01764705882353,3,0,2,4,8,0,10,21,10,4,1
520,8899,3,3,4,55,21,20,985,9.034517766497462,3,2,1,1,8,3,15,19,5,4,1
521,5583,4,21,6,5,11,20,315,17.723809523809525,8,2,1,0,8,3,28,6,10,4,1
522,6752,5,27,16,45,6,35,830,8.134939759036145,0,2,1,0,8,3,5,6,10,4,1
523,3543,5,21,8,20,10,35,135,26.244444444444444,8,1,4,4,7,4,7,21,10,4,1
524,7832,3,21,8,0,15,15,435,18.004597701149425,4,0,5,0,5,0,6,7,10,4,1
525,10991,5,1,5,50,8,55,1625,6.763692307692308,1,3,0,1,8,2,20,7,3,4,1
526,12898,5,27,9,0,12,35,1655,7.7933534743202415,4,2,1,0,5,3,6,6,10,4,1
527,12898,5,27,14,0,19,0,300,42.99333333333333,4,2,1,0,5,3,6,6,10,4,1
528,3398,5,24,11,40,14,30,170,19.988235294117647,2,0,2,4,8,0,10,21,10,4,1
529,5201,4,24,5,10,8,0,170,30.594117647058823,1,2,1,4,8,3,8,21,10,4,1
530,13873,5,6,10,0,1,20,920,15.079347826086957,1,3,0,1,8,2,10,6,3,4,1
531,7384,6,15,17,40,23,0,320,23.075,1,2,1,0,8,3,5,6,10,4,1
532,10262,6,6,18,15,4,25,610,16.82295081967213,4,2,1,0,5,3,6,6,10,4,1
533,10031,3,24,8,25,12,0,1655,6.061027190332326,4,3,0,0,5,2,6,3,10,4,1
534,12384,5,6,9,35,19,10,575,21.537391304347825,4,3,0,0,5,2,10,3,10,4,1
535,7757,5,9,14,5,18,15,1690,4.589940828402367,4,3,0,0,5,2,6,3,10,4,1
536,17261,3,6,21,25,11,25,840,20.548809523809524,4,0,5,0,8,0,6,7,10,4,1
537,7298,3,1,9,30,12,5,155,47.08387096774194,8,1,4,4,8,4,7,21,10,4,1
538,7229,4,6,15,15,18,10,175,41.308571428571426,4,0,2,4,8,0,10,21,10,4,1
539,4174,4,1,4,40,7,15,155,26.929032258064517,3,3,0,4,8,2,5,21,10,4,1
540,5699,5,18,17,35,22,15,280,20.353571428571428,3,3,0,0,8,2,28,3,10,4,1
541,4880,4,24,14,15,16,45,150,32.53333333333333,1,3,0,4,8,2,5,21,10,4,1
542,15284,3,6,8,0,19,15,675,22.64296296296296,1,2,1,0,8,3,6,6,10,4,1
543,13759,3,24,8,25,16,20,475,28.966315789473683,4,3,0,0,8,2,6,3,10,4,1
544,16092,3,24,9,55,18,45,530,30.362264150943396,10,3,0,0,8,2,10,3,10,4,1
545,4392,3,9,6,20,7,45,85,51.67058823529412,3,4,3,4,8,1,15,21,10,4,1
546,10262,6,24,20,55,12,35,940,10.917021276595746,4,2,1,0,5,3,6,6,10,4,1
547,3841,6,12,6,55,9,30,155,24.780645161290323,8,3,0,4,7,2,5,21,10,4,1
548,5048,6,1,7,45,10,40,175,28.845714285714287,2,0,2,4,8,0,10,21,10,4,1
549,11096,5,21,7,0,20,25,805,13.78385093167702,1,3,0,0,8,2,10,3,10,4,1
550,5073,4,24,7,35,12,10,275,18.44727272727273,3,2,1,0,8,3,15,6,10,4,1
551,19828,3,3,9,55,4,25,1110,17.863063063063063,4,2,1,0,8,3,6,6,10,4,1
552,3739,3,21,7,5,9,20,135,27.696296296296296,10,1,4,4,8,4,7,21,10,4,1
553,10598,3,9,5,0,19,15,2295,4.617864923747277,1,2,1,1,8,3,0,4,5,4,1
554,7229,6,15,18,55,22,0,185,39.075675675675676,4,0,2,4,5,0,10,21,10,4,1
555,8610,4,1,17,0,18,50,1550,5.554838709677419,10,3,0,0,8,2,10,3,10,4,1
556,6216,5,9,14,40,17,50,190,32.71578947368421,10,2,1,4,8,3,8,21,10,4,1
557,6961,6,9,13,20,16,10,170,40.94705882352941,1,0,2,4,8,0,10,21,10,4,1
558,10703,5,6,9,35,21,5,690,15.51159420289855,4,3,0,0,5,2,10,3,10,4,1
559,14151,5,15,17,0,23,35,395,35.8253164556962,4,3,0,0,8,2,10,3,10,4,1
560,8586,5,9,6,30,10,5,1655,5.187915407854985,4,3,0,0,5,2,6,3,10,4,1
561,4488,4,12,20,20,22,55,155,28.954838709677418,3,3,0,4,8,2,5,21,10,4,1
